0.000014378858359095936, 0.0008032128514056103
0.0002633459497462271, 0.03694779116465863
0.00048360347866285304, 0.06746987951807226
0.0007038513767299414, 0.09879518072289162
0.0008953993431760616, 0.12369477911646587
0.0010821415157031, 0.14939759036144573
0.0012928163493301746, 0.17911646586345376
0.0015083162385754047, 0.20642570281124495
0.0016806602910442734, 0.23293172690763042
0.001862625562200842, 0.2570281124497992
0.0020445908333574106, 0.2811244979919678
0.0022121772461548834, 0.30441767068273085
0.0024132790153419434, 0.33253012048192765
0.002619205840147159, 0.35823293172690757
0.002805938381824661, 0.38473895582329315
0.003031011335509905, 0.4136546184738955
0.003241724692535129, 0.4401606425702811
0.003452418787861277, 0.46827309236947784
0.003634412951566458, 0.48995983935742965
0.003845116677742144, 0.5172690763052208
0.004041470438107346, 0.5413654618473895
0.004271349185711671, 0.5694779116465862
0.004529995280883726, 0.5983935742971886
0.004745504800978495, 0.6248995983935742
0.004927489333834138, 0.6473895582329317
0.0051478624329452105, 0.6682730923694779
0.005339458553639017, 0.689156626506024
0.005435275875684995, 0.6979919678714859
0.005483189352132753, 0.7020080321285139
0.005531112459430046, 0.7052208835341365
0.005564695231766394, 0.7044176706827308
0.0055792474454171605, 0.6907630522088353
0.005574643899338361, 0.6746987951807228
0.005579748249593097, 0.6489959839357429
0.005594502711084146, 0.6184738955823292
0.005618830237015208, 0.5895582329317268
0.005633565436807181, 0.5606425702811244
0.0056482910057496175, 0.5325301204819276
0.005658220411622511, 0.5044176706827308
0.005682605722650795, 0.47068273092369467
0.005706981402829544, 0.4377510040160642
0.005716930070401511, 0.4080321285140562
0.0057269365230707, 0.3734939759036144
0.005746535301878979, 0.33895582329317264
0.005756541754548169, 0.30441767068273085
0.005776188687604133, 0.265863453815261
0.005786195140273323, 0.2313253012048193
0.005796230485491126, 0.19437751004016057
0.005801460036789845, 0.15823293172690767
0.005806689588088566, 0.12208835341365454
0.005816696040757756, 0.08755020080321274
0.00581716795238508, 0.048192771084337394
0.005817456877871198, 0.02409638554216864
0.00581772654165824, 0.0016064257028112205
