x, y
31.18439092150044, 0.009438263159054258
38.98051152862184, 0.014831541697337846
46.17689535558574, 0.018876423449876598
53.97301596270731, 0.026966289823185826
61.16939978967121, 0.03370786227898214
68.96552039679244, 0.04179783152052367
76.16190422375651, 0.047191007190575146
83.3582880507204, 0.05393257964637165
91.1544086578418, 0.057977564267142324
98.95052926496321, 0.06337084280542592
106.14691309192727, 0.07011241526122242
112.74356013873367, 0.07820228163453165
121.1394175260124, 0.08629214800784107
128.33580135297646, 0.09438201438115029
133.7330663464532, 0.09977529291943389
140.32980490024474, 0.10516857145771748
148.12592550736613, 0.11191014391351398
155.3223093343302, 0.12000001028682321
162.5186931612941, 0.12943827344587747
169.11543171508566, 0.1388764337366998
175.71207876189223, 0.14561800619249612
182.30881731568377, 0.1523595786482926
187.70608230916034, 0.1577528571865762
194.90255764310956, 0.1644944296423727
200.29982263658627, 0.17528088385070778
206.89656119037784, 0.18471914700976202
213.49320823718438, 0.19280901338307135
220.08994679097577, 0.20224717367389342
227.28633061793968, 0.20898874612968993
234.48271444490373, 0.2197753032062571
241.0794529986953, 0.22921346349707933
247.07645477232953, 0.24000002057364642
254.87257537945092, 0.2494381294303527
263.26834125974466, 0.26022473794103573
268.66560625322137, 0.269662846797742
273.4632259735256, 0.2817978006600541
278.86058247398745, 0.29123596095087617
284.8575842476215, 0.29662913662092777
289.0554671877684, 0.30337070907672425
293.25335012791527, 0.31011228153252074
297.4512330680623, 0.31955059612569087
302.2488527883665, 0.33033699889991
308.84559134215806, 0.33842696814145135
313.04347428230494, 0.34786517986638965
317.8410940026093, 0.354606752322186
322.63862221592854, 0.36539325796463723
328.6356239895626, 0.37617981504120435
332.8335984366946, 0.38561797533202646
338.2308634301713, 0.392359547787823
343.02848315047567, 0.4017977595127612
347.82610287078006, 0.41393261050684127
352.62363108409926, 0.4260674100668052
359.2203696378908, 0.43685391570925636
363.4182525780377, 0.4489887667033363
366.4167534648547, 0.4570786845107617
368.8156090784994, 0.4692134840707258
369.41525435167176, 0.48134833506480573
370.6146364050016, 0.5002247070805662
