x, y
-0.000014348077822231912, -0.0007281997946798828
0.00008608299391011265, 0.008737841997713366
0.0003156380092052965, 0.023300949029798988
0.0004878039970255218, 0.034223279303863104
0.0006743180626679779, 0.045145609577927216
0.0008608321283104332, 0.05898057236917736
0.0010760401603880415, 0.07063104688407686
0.0012195121817731136, 0.08082523291730559
0.0013629842031581858, 0.09029121915585443
0.0015351501909784111, 0.10048540518908328
0.0016929691955810588, 0.11213587970398266
0.0018651362780059385, 0.12160192149637612
0.0019942602215687797, 0.13179610752960497
0.0021090382765187, 0.13907766104564767
0.0022668572811213486, 0.14781550304336113
0.0024533713467638036, 0.1594659775582606
0.0026111903513664526, 0.16893201935065408
0.0027690093559691003, 0.17912620538388282
0.002898134394136598, 0.18859219162243165
0.0030559533987392458, 0.198058233414825
0.0031707314536891648, 0.20606793117170316
0.0033859394857667733, 0.2199028939629533
0.0036728835285369183, 0.23592226169978722
0.0039024385438321033, 0.24975728004488193
0.00433285460798732, 0.27815532209129534
0.004734576705707383, 0.30364075939744495
0.005021520748477528, 0.3218446431875518
0.005294116713425441, 0.33859221071906564
0.005595408834017819, 0.35679609450917255
0.005939740809658267, 0.3771844665756301
0.006298420863120947, 0.40048541560542905
0.0066571009165836284, 0.4237863924121504
0.007044476031086117, 0.4463592249780362
0.007417503067766373, 0.467475727396868
0.007776183121229053, 0.4893203879449963
0.008077474147216775, 0.5060679276995879
0.00830702916251196, 0.5162621276212778
0.00847919624493684, 0.5264562997660455
0.00860832018849968, 0.5322815509119563
0.008751792209884753, 0.5279125882477161
0.008880918342656903, 0.527184457895342
0.009053084330477128, 0.5286407741539348
0.00929698632898989, 0.5308252346533632
0.009555236405324881, 0.5322815509119563
0.009870874414530178, 0.5315533650057375
0.010100430524430016, 0.5264562997660455
0.010315638556507625, 0.5199029043792991
0.010487804544327848, 0.5148058113626848
0.010645624643535155, 0.5082524159759385
0.010803442553533146, 0.49878637418354504
0.01100430469699783, 0.4893203879449963
0.011162122606995825, 0.47985436004106397
0.011348636672638282, 0.46820387163770333
0.01152080266045851, 0.4543689227349143
0.011678622759665813, 0.44126213196142183
0.011822094781050887, 0.43033980168735775
0.011979912691048877, 0.418689299395536
0.012123384712433951, 0.40631068063980114
0.01228120481164125, 0.39611649460657233
0.012410328755204092, 0.38519416433250825
0.012582496932233631, 0.37645629455787244
0.01268292690936132, 0.36844659680099434
0.012869440975003772, 0.35679609450917255
0.012998564918566612, 0.35024271301088744
0.013156385017773916, 0.34296115949484474
0.013213772950644222, 0.3364077502196373
0.013271160883514524, 0.3291261967035946
0.013342896894207059, 0.3203883269289588
0.013385938938464445, 0.31019416867265226
