x, y
16.191886487415058, 0.00808996924154134
21.589151480891864, 0.01752812953236368
26.98650798135357, 0.02561799590567291
31.18439092150044, 0.03370786227898214
36.58165591497716, 0.04449441935554951
43.77803974194106, 0.05258428572885874
49.77504151557528, 0.062022548887913
55.172398016036986, 0.07280900309624806
60.569663009513704, 0.08359556017281523
65.96701950997542, 0.09438201438115029
72.56366655678198, 0.10516857145771748
79.16040511057354, 0.11865171636931048
83.9580248308779, 0.1321348612809033
88.75555304419713, 0.14292141835747027
94.152909544659, 0.1523595786482926
99.55017453813555, 0.1631461357248597
103.74805747828242, 0.17393258993319477
107.94603192541445, 0.18876402876230058
113.34329691889117, 0.19820229192135486
117.54117985903804, 0.207640452212177
121.73906279918491, 0.2197753032062571
124.73756368600193, 0.2319101542003371
129.53518340630632, 0.24539329911193
133.7330663464532, 0.2548315108368682
138.53068606675757, 0.26831465574846114
141.5291869535746, 0.28044945530842513
145.72706989372145, 0.29123596095087617
149.325307560696, 0.30202251802744334
152.9235452276705, 0.31685385398831706
155.92204611448753, 0.3262921685814874
160.71957432780692, 0.3397753134930803
160.71957432780692, 0.3397753134930803
164.9175487749386, 0.35056171626729943
167.31631288159832, 0.36134832477798257
170.31481376841535, 0.3734831757720625
173.31331465523252, 0.3829213874970007
176.31181554204954, 0.39101115100207806
179.91005320902408, 0.404494295913671
182.9085540958411, 0.416629198341867
187.106437035988, 0.4355056217917434
187.106437035988, 0.4355056217917434
189.50520114264768, 0.44764047278582353
193.1034388096222, 0.4638202569665582
193.1034388096222, 0.4638202569665582
193.70308408279456, 0.48134833506480573
193.70308408279456, 0.48134833506480573
194.30282086295205, 0.5002247070805662
